courseTerm,courseMajor,courseTitle,courseCRN,courseArea,courseSection,courseClass,courseTime,courseDay,courseLocation,courseInstructor,courseUniversity,courseCredit,courseAttribute
202202,Architecture,Master's Thesis,29966,ARCH 7000,CZ,Class,TBA,,TBA,Craig M  Zimring,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Master's Thesis,27407,ARCH 7000,EDJ,Class,TBA,,TBA,Ellen B  Dunham-Jones,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Master's Thesis,28166,ARCH 7000,RG,Class,TBA,,TBA,Thomas Russell  Gentry,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Master's Thesis,29970,ARCH 7000,TR,Class,TBA,,TBA,Tarek   Rakha,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Urban Design Studio 2,30939,ARCH 7014,EDJ,Class,12:30 pm - 3:15 pm,M,TBA,Ellen B  Dunham-Jones,"GraduateSemester,UndergraduateSemester",6.000 Credits,
202202,Architecture,Integr Bldg Syst II,30684,ARCH 7102,IB2,Class,12:30 pm - 2:25 pm,T,Kendeda 230,Charles F  Rudolph,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Architecture,Integr Bldg Syst II,30700,ARCH 7102,STU,Class,12:30 pm - 2:25 pm,R,Kendeda 230,Charles F  Rudolph,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202202,Architecture,History of Urban Form,30688,ARCH 7151,RD,Class,12:30 pm - 1:45 pm,TR,East Architecture 123,Richard L  Dagenhart,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Architecture,Theories of Inquiry,33785,ARCH 7625,SB,Class,3:30 pm - 4:45 pm,TR,D.M. Smith 203,Sonit   Bafna,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Architecture,Architecture Space & Culture,30973,ARCH 8630,JP,Class,2:00 pm - 3:15 pm,TR,West Architecture 258,John   Peponis,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Architecture,Special Topics,33395,ARCH 8801,EW,Class,6:30 pm - 9:15 pm,R,Van Leer C457,Elizabeth Marshall  Ward,GraduateSemester,1.000 Credits,
202202,Architecture,Special Topics,31890,ARCH 8801,MG,Class,11:00 am - 11:50 am,F,West Architecture 260,Michael Eric  Gamble,GraduateSemester,1.000 Credits,
202202,Architecture,Special Topics,32865,ARCH 8803,JC,Class,3:30 pm - 4:45 pm,TR,Van Leer E283,James P  Cramer,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Architecture,Special Topics,27166,ARCH 8803,LS,Class,12:30 pm - 1:45 pm,TR,West Architecture 260,Lars   Spuybroek,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Architecture,Special Topics,31466,ARCH 8803,MC1,Class,11:00 am - 12:15 pm,MW,East Architecture 309,Mark H.  Cottle,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Architecture,Special Topics,33711,ARCH 8803,RR1,Class,3:30 pm - 4:45 pm,TR,Clough UG Learning Commons 323,Ryan Leigh  Roark,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Architecture,Special Topics,32972,ARCH 8803,SK,Class,9:30 am - 10:45 am,MW,East Architecture 309,Sabir   Khan,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Architecture,Qualifying Paper,27203,ARCH 8799,AE,Class,TBA,,TBA,Athanassios   Economou,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Qualifying Paper,27204,ARCH 8799,CZ,Class,TBA,,TBA,Craig M  Zimring,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Qualifying Paper,27205,ARCH 8799,EDJ,Class,TBA,,TBA,Ellen B  Dunham-Jones,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Qualifying Paper,27206,ARCH 8799,GA,Class,TBA,,TBA,Godfried L.  Augenbroe,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Qualifying Paper,27207,ARCH 8799,GJ,Class,TBA,,TBA,George B  Johnston,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Qualifying Paper,27208,ARCH 8799,JP,Class,TBA,,TBA,John   Peponis,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Qualifying Paper,27209,ARCH 8799,JS,Class,TBA,,TBA,Jon Allen  Sanford,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Qualifying Paper,27210,ARCH 8799,LS,Class,TBA,,TBA,Lars   Spuybroek,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Qualifying Paper,32404,ARCH 8799,RB,Class,TBA,,TBA,Roger MacLaren  Ball,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Qualifying Paper,27211,ARCH 8799,RG,Class,TBA,,TBA,Thomas Russell  Gentry,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Qualifying Paper,27212,ARCH 8799,SB,Class,TBA,,TBA,Sonit   Bafna,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Qualifying Paper,27960,ARCH 8799,TR,Class,TBA,,TBA,Tarek   Rakha,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Qualifying Paper,29987,ARCH 8799,WW,Class,TBA,,TBA,Wei   Wang,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Spec Top,"Hist,Theor,Crit",32861,ARCH 8823,Class,11:00 am - 12:15 pm,MW,East Architecture 309,Mark H.  Cottle,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,"Hist,Theor,Crit",32857,ARCH 8823,Class,9:30 am - 10:45 am,TR,College of Computing 52,Sonit   Bafna,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,30979,ARCH 8833,Class,5:00 pm - 6:15 pm,TR,East Architecture 107,Craig M  Zimring,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,31114,ARCH 8833,Class,2:00 pm - 3:15 pm,TR,College of Computing 53,Daniel M  Baerlecken,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,32856,ARCH 8833,Class,6:30 pm - 9:15 pm,T,West Architecture 260,Daniel M  Baerlecken,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,32869,ARCH 8833,Class,3:30 pm - 4:45 pm,TR,Kendeda 110,George B  Johnston,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,33170,ARCH 8833,Class,9:30 am - 10:45 am,TR,Clough UG Learning Commons 125,TBA,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,28020,ARCH 8833,Class,8:00 am - 10:45 am,F,West Architecture 260,Julie Ju-Youn  Kim,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,31136,ARCH 8833,Class,5:00 pm - 6:15 pm,TR,TBA,Tzu-Chieh Kurt  Hong,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,32870,ARCH 8833,Class,5:00 pm - 7:45 pm,W,TBA,Keith   Kaseman,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,32854,ARCH 8833,Class,3:30 pm - 4:45 pm,TR,East Architecture 207,Logman   Arja,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,30972,ARCH 8833,Class,9:30 am - 10:45 am,MW,Kendeda 230,Michael Eric  Gamble,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,33325,ARCH 8833,Class,2:00 pm - 4:45 pm,F,TBA,Thomas Russell  Gentry,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,30977,ARCH 8833,Class,3:30 pm - 4:45 pm,TR,West Architecture 260,Roya   Rezaee,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,32873,ARCH 8833,Class,6:30 pm - 9:15 pm,R,TBA,Geoffrey Edward  Maulion,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,31523,ARCH 8833,Class,5:00 pm - 7:45 pm,T,TBA,Stuart M  Romm,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,32874,ARCH 8833,Class,5:00 pm - 6:15 pm,TR,East Architecture 309,Tarek   Rakha,GraduateSemester,3.000 Credits,
202202,Architecture,Spec Top,Arch Tech,33718,ARCH 8833,Class,2:00 pm - 4:45 pm,F,TBA,Tarek   Rakha,GraduateSemester,3.000 Credits,
202202,Architecture,Special Problems,31940,ARCH 8901,GJ,Class,TBA,,TBA,George B  Johnston,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,30294,ARCH 8903,AE,Class,TBA,,TBA,Athanassios   Economou,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,26713,ARCH 8903,BF,Class,TBA,,TBA,Benjamin   Flowers,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,28217,ARCH 8903,CZ,Class,TBA,,TBA,Craig M  Zimring,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,27420,ARCH 8903,DB,Class,TBA,,TBA,Daniel M  Baerlecken,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,26181,ARCH 8903,DS,Class,TBA,,TBA,Dennis Robert  Shelden,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,33731,ARCH 8903,DW,Class,TBA,,TBA,Danielle   Willkens,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,26491,ARCH 8903,EDJ,Class,TBA,,TBA,Ellen B  Dunham-Jones,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,26624,ARCH 8903,GA,Class,TBA,,TBA,Godfried L.  Augenbroe,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,27629,ARCH 8903,GJ,Class,TBA,,TBA,George B  Johnston,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,26423,ARCH 8903,HC,Class,TBA,,TBA,Thomas Russell  Gentry,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,33750,ARCH 8903,HM,Class,TBA,,TBA,Herminia   Machry,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,27441,ARCH 8903,JB,Class,TBA,,TBA,Jason Britton  Brown,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,27422,ARCH 8903,JD1,Class,TBA,,TBA,Jonathan   Dessi-Olive,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,27128,ARCH 8903,JDO,Class,TBA,,TBA,Jonathan   Dessi-Olive,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,27319,ARCH 8903,JK,Class,TBA,,TBA,Julie Ju-Youn  Kim,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,27659,ARCH 8903,JP,Class,TBA,,TBA,John   Peponis,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,27362,ARCH 8903,KK,Class,TBA,,TBA,Keith   Kaseman,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,26683,ARCH 8903,MS,Class,TBA,,TBA,Matthew Ernest  Swarts,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,28410,ARCH 8903,RB,Class,TBA,,TBA,Roger MacLaren  Ball,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,30213,ARCH 8903,RD,Class,TBA,,TBA,Richard L  Dagenhart,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,30257,ARCH 8903,RG,Class,TBA,,TBA,Thomas Russell  Gentry,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,26468,ARCH 8903,RG1,Class,TBA,,TBA,Thomas Russell  Gentry,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,26495,ARCH 8903,RGR,Class,TBA,,TBA,Ryan Austin  Gravel,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,32230,ARCH 8903,RR,Class,TBA,,TBA,Ryan Leigh  Roark,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,25166,ARCH 8903,SB,Class,TBA,,TBA,Sonit   Bafna,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,27360,ARCH 8903,TA,Class,TBA,,TBA,Tristan Farris  Al-Haddad,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,28386,ARCH 8903,TR,Class,TBA,,TBA,Tarek   Rakha,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,33547,ARCH 8903,TR1,Class,TBA,,TBA,Tarek   Rakha,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,28422,ARCH 8903,VN,Class,TBA,,TBA,Vernelle Aletia Ayodele  Noel,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Special Problems,27653,ARCH 8903,WW,Class,TBA,,TBA,Wei   Wang,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Research Assistantship,27229,ARCH 8998,AE,Class,TBA,,TBA,Athanassios   Economou,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27230,ARCH 8998,CR,Class,TBA,,TBA,Charles F  Rudolph,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27231,ARCH 8998,CZ,Class,TBA,,TBA,Craig M  Zimring,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27232,ARCH 8998,DS,Class,TBA,,TBA,Dennis Robert  Shelden,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27233,ARCH 8998,EDJ,Class,TBA,,TBA,Ellen B  Dunham-Jones,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27234,ARCH 8998,GA,Class,TBA,,TBA,Godfried L.  Augenbroe,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27235,ARCH 8998,JB,Class,TBA,,TBA,Jason Britton  Brown,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27236,ARCH 8998,JK,Class,TBA,,TBA,Julie Ju-Youn  Kim,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27237,ARCH 8998,JP,Class,TBA,,TBA,John   Peponis,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27238,ARCH 8998,JS,Class,TBA,,TBA,Jon Allen  Sanford,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27239,ARCH 8998,KK,Class,TBA,,TBA,Keith   Kaseman,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27240,ARCH 8998,MG,Class,TBA,,TBA,Michael Eric  Gamble,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,28117,ARCH 8998,MM,Class,TBA,,TBA,Miroslav   Malesevic,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27608,ARCH 8998,NP,Class,TBA,,TBA,Noah K  Posner,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27241,ARCH 8998,RD,Class,TBA,,TBA,Richard L  Dagenhart,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,27242,ARCH 8998,RG,Class,TBA,,TBA,Thomas Russell  Gentry,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,29974,ARCH 8998,SM,Class,TBA,,TBA,Richard Scott  Marble,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Research Assistantship,28362,ARCH 8998,TR,Class,TBA,,TBA,Tarek   Rakha,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27213,ARCH 8997,AE,Class,TBA,,TBA,Athanassios   Economou,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27215,ARCH 8997,CR,Class,TBA,,TBA,Charles F  Rudolph,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,30105,ARCH 8997,DB,Class,TBA,,TBA,Daniel M  Baerlecken,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27216,ARCH 8997,DS,Class,TBA,,TBA,Dennis Robert  Shelden,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,28349,ARCH 8997,DW,Class,TBA,,TBA,Danielle   Willkens,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,30104,ARCH 8997,EDJ,Class,TBA,,TBA,Ellen B  Dunham-Jones,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27217,ARCH 8997,FP,Class,TBA,,TBA,Frederick M  Pearsall,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27214,ARCH 8997,GA,Class,TBA,,TBA,Godfried L.  Augenbroe,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27218,ARCH 8997,GJ,Class,TBA,,TBA,George B  Johnston,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27219,ARCH 8997,HD,Class,TBA,,TBA,Harris   Dimitropoulos,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27220,ARCH 8997,JB,Class,TBA,,TBA,Jason Britton  Brown,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,32276,ARCH 8997,JK,Class,TBA,,TBA,Julie Ju-Youn  Kim,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27221,ARCH 8997,JL,Class,TBA,,TBA,William Jude  LeBlanc,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,30259,ARCH 8997,JP,Class,TBA,,TBA,James   Park,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27222,ARCH 8997,LS,Class,TBA,,TBA,Lars   Spuybroek,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27223,ARCH 8997,MC,Class,TBA,,TBA,Mark H.  Cottle,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27224,ARCH 8997,MG,Class,TBA,,TBA,Michael Eric  Gamble,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27424,ARCH 8997,MR,Class,TBA,,TBA,Michelle Anne  Rinehart,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27225,ARCH 8997,RD,Class,TBA,,TBA,Richard L  Dagenhart,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27226,ARCH 8997,RG,Class,TBA,,TBA,Thomas Russell  Gentry,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,29979,ARCH 8997,RR,Class,TBA,,TBA,Ryan Leigh  Roark,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,30061,ARCH 8997,SB,Class,TBA,,TBA,Sonit   Bafna,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27227,ARCH 8997,SK,Class,TBA,,TBA,Sabir   Khan,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,27228,ARCH 8997,SM,Class,TBA,,TBA,Richard Scott  Marble,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Teaching Assistantship,28231,ARCH 8997,TR,Class,TBA,,TBA,Tarek   Rakha,"GraduateSemester,UndergraduateQuarter",1.000 TO        9.000 Credits,
202202,Architecture,Doctoral Thesis,27255,ARCH 9000,AE,Class,TBA,,TBA,Athanassios   Economou,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,27256,ARCH 9000,CZ,Class,TBA,,TBA,Craig M  Zimring,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,28063,ARCH 9000,EDJ,Class,TBA,,TBA,Ellen B  Dunham-Jones,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,27257,ARCH 9000,GA,Class,TBA,,TBA,Godfried L.  Augenbroe,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,27258,ARCH 9000,JB,Class,TBA,,TBA,James   Budd,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,27262,ARCH 9000,JK,Class,TBA,,TBA,Julie Ju-Youn  Kim,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,27259,ARCH 9000,JP,Class,TBA,,TBA,John   Peponis,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,27260,ARCH 9000,JS,Class,TBA,,TBA,Jon Allen  Sanford,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,28175,ARCH 9000,LA,Class,TBA,,TBA,Libero   Andreotti,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,27261,ARCH 9000,LS,Class,TBA,,TBA,Lars   Spuybroek,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,27263,ARCH 9000,RD,Class,TBA,,TBA,Richard L  Dagenhart,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,27264,ARCH 9000,RG,Class,TBA,,TBA,Thomas Russell  Gentry,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,27265,ARCH 9000,SB,Class,TBA,,TBA,Sonit   Bafna,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,32188,ARCH 9000,TR,Class,TBA,,TBA,Tarek   Rakha,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Doctoral Thesis,32232,ARCH 9000,WW,Class,TBA,,TBA,Wei   Wang,GraduateSemester,1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27243,ARCH 8999,Class,TBA,,TBA,Athanassios   Economou,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27244,ARCH 8999,Class,TBA,,TBA,Craig M  Zimring,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,28087,ARCH 8999,Class,TBA,,TBA,Dennis Robert  Shelden,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27245,ARCH 8999,Class,TBA,,TBA,Ellen B  Dunham-Jones,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27246,ARCH 8999,Class,TBA,,TBA,Godfried L.  Augenbroe,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27247,ARCH 8999,Class,TBA,,TBA,George B  Johnston,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27248,ARCH 8999,Class,TBA,,TBA,Jason Britton  Brown,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27249,ARCH 8999,Class,TBA,,TBA,John   Peponis,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27250,ARCH 8999,Class,TBA,,TBA,Jon Allen  Sanford,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27251,ARCH 8999,Class,TBA,,TBA,Lars   Spuybroek,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27252,ARCH 8999,Class,TBA,,TBA,Richard L  Dagenhart,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27253,ARCH 8999,Class,TBA,,TBA,Thomas Russell  Gentry,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27254,ARCH 8999,Class,TBA,,TBA,Sonit   Bafna,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,30106,ARCH 8999,Class,TBA,,TBA,Tarek   Rakha,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,30134,ARCH 8999,Class,TBA,,TBA,Wei   Wang,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Architecture,Prep,Doctoral Disserta'n,27635,ARCH 8999,Class,TBA,,TBA,Jon Allen  Sanford,"GraduateSemester,UndergraduateSemester",1.000 TO       21.000 Credits,
202202,Biological Sciences,Majors Biol Principles,33327,BIOS 1207,D,Class,9:30 am - 10:20 am,MWF,East Architecture 123,Jung H  Choi,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202202,Biological Sciences,Biol Principles Proj Lab,33328,BIOS 1207L,D1,Class,12:30 pm - 3:15 pm,M,Clough UG Learning Commons 481,Colin D  Harrison,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202202,Biological Sciences,Biol Principles Proj Lab,33329,BIOS 1207L,D2,Class,12:30 pm - 3:15 pm,T,Clough UG Learning Commons 481,Colin D  Harrison,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202202,Biological Sciences,Biol Principles Proj Lab,33330,BIOS 1207L,D3,Class,3:30 pm - 6:15 pm,T,Clough UG Learning Commons 481,Colin D  Harrison,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202202,Biological Sciences,Biol Principles Proj Lab,33331,BIOS 1207L,D4,Class,3:30 pm - 6:15 pm,W,Clough UG Learning Commons 481,Colin D  Harrison,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202202,Biological Sciences,Biol Principles Proj Lab,33332,BIOS 1207L,D5,Class,12:30 pm - 3:15 pm,W,Clough UG Learning Commons 481,Colin D  Harrison,"GraduateSemester,UndergraduateSemester",1.000 Credits,
